features/carat,features/clarity,features/color,features/cut,features/depth,features/table,features/x,features/y,features/z,label,id,clean_label,is_noisy,noisy_label
0.52,4,4,4,61.4,56.0,5.2,5.23,3.2,0,7588,0,0,0
1.71,2,1,3,59.1,58.0,7.76,7.8,4.6,1,7589,1,0,1
0.9,2,6,0,64.6,61.0,5.92,5.87,3.81,1,7590,1,0,1
1.52,1,3,4,61.9,57.0,7.43,7.38,4.58,1,7591,1,0,1
0.35,3,2,4,61.9,54.0,4.5,4.54,2.8,0,7592,0,0,0
1.04,1,1,4,62.0,55.0,6.48,6.51,4.03,1,7593,1,0,1
1.21,4,5,4,60.5,58.0,6.95,6.89,4.19,1,7594,1,0,1
0.38,5,5,4,63.4,53.0,4.61,4.63,2.93,0,7595,0,0,0
1.0,2,0,0,67.3,57.0,6.15,6.04,4.1,1,7596,1,0,1
1.03,2,3,3,61.6,59.0,6.53,6.5,4.01,1,7597,1,0,1
0.7,5,3,4,62.1,53.0,5.71,5.75,3.56,1,7598,1,0,1
0.57,2,4,3,61.6,58.0,5.37,5.34,3.3,0,7599,0,0,0
0.72,3,3,4,61.4,55.0,5.76,5.8,3.55,1,7600,1,0,1
2.01,3,5,1,63.6,57.0,7.87,7.95,5.03,1,7601,1,0,1
1.56,2,4,4,62.4,54.0,7.48,7.43,4.65,0,7602,1,1,0
0.79,2,1,2,63.2,56.0,5.91,5.83,3.71,1,7603,1,0,1
1.34,3,4,4,61.9,55.0,7.05,7.08,4.37,1,7604,1,0,1
1.01,3,3,1,60.3,57.0,6.46,6.51,3.91,0,7605,1,1,0
1.14,4,6,2,61.5,59.0,6.64,6.75,4.11,1,7606,1,0,1
1.5,2,1,2,64.0,58.0,7.21,7.23,4.62,1,7607,1,0,1
0.72,3,4,4,61.7,56.0,5.74,5.77,3.56,1,7608,1,0,1
0.7,6,1,4,61.8,55.0,5.69,5.73,3.53,1,7609,1,0,1
2.01,2,4,1,60.9,65.0,8.22,8.18,4.99,1,7610,1,0,1
0.41,5,2,4,60.6,57.0,4.86,4.81,2.93,1,7611,0,1,1
0.3,3,1,3,62.1,59.0,4.29,4.27,2.66,1,7612,0,1,1
1.02,2,3,3,58.9,59.0,6.59,6.55,3.87,0,7613,1,1,0
0.42,1,1,4,62.7,55.2,4.78,4.79,3.0,1,7614,0,1,1
0.41,3,3,3,62.6,59.0,4.76,4.73,2.97,0,7615,0,0,0
1.31,3,5,3,62.4,61.0,6.98,6.9,4.33,0,7616,1,1,0
0.74,1,1,4,61.9,56.0,5.8,5.83,3.6,1,7617,1,0,1
0.24,5,1,2,60.9,58.0,4.03,4.05,2.46,0,7618,0,0,0
0.54,3,0,4,61.9,55.0,5.23,5.24,3.24,0,7619,0,0,0
0.3,4,0,2,59.4,60.0,4.34,4.38,2.59,1,7620,0,1,1
0.9,1,0,3,59.2,60.0,6.34,6.3,3.74,1,7621,1,0,1
0.53,5,2,4,62.3,56.0,5.24,5.2,3.25,1,7622,0,1,1
0.71,4,0,4,60.9,58.0,5.72,5.78,3.5,0,7623,1,1,0
0.33,5,3,2,63.0,56.0,4.42,4.47,2.8,0,7624,0,0,0
1.08,4,3,4,61.4,56.0,6.59,6.63,4.06,0,7625,1,1,0
1.0,1,4,4,62.5,54.0,6.32,6.38,3.97,1,7626,1,0,1
0.9,4,5,2,62.6,58.0,6.14,6.17,3.85,1,7627,1,0,1
0.7,5,3,3,59.3,54.0,5.89,5.78,3.46,1,7628,1,0,1
0.31,5,1,2,58.8,59.0,4.46,4.45,2.62,0,7629,0,0,0
1.51,1,0,1,61.7,65.0,7.31,7.38,4.53,1,7630,1,0,1
0.72,2,2,3,59.3,59.0,5.85,5.81,3.46,0,7631,0,0,0
1.47,1,5,3,61.6,59.0,7.29,7.32,4.5,0,7632,1,1,0
2.06,1,5,3,61.1,57.0,8.3,8.24,5.05,1,7633,1,0,1
1.01,2,1,1,63.8,60.0,6.31,6.36,4.04,1,7634,1,0,1
0.3,6,4,3,62.7,59.0,4.29,4.32,2.7,0,7635,0,0,0
0.6,5,3,0,57.9,67.0,5.66,5.47,3.23,0,7636,0,0,0
0.41,2,1,3,61.8,60.0,4.78,4.74,2.94,0,7637,0,0,0
1.04,4,3,1,63.8,57.0,6.42,6.37,4.08,1,7638,1,0,1
0.34,1,3,3,62.8,59.0,4.47,4.45,2.8,0,7639,0,0,0
0.4,4,0,2,63.1,55.0,4.7,4.74,2.98,0,7640,0,0,0
0.71,4,6,1,63.3,55.0,5.62,5.66,3.57,0,7641,0,0,0
1.02,1,4,3,60.9,59.0,6.51,6.46,3.95,1,7642,1,0,1
0.41,3,3,3,59.7,59.0,4.81,4.84,2.88,0,7643,0,0,0
0.32,4,4,2,62.9,54.0,4.37,4.41,2.76,1,7644,0,1,1
0.72,3,1,4,62.7,55.0,5.76,5.73,3.6,1,7645,1,0,1
0.58,4,2,4,62.2,55.0,5.34,5.37,3.33,0,7646,0,0,0
0.7,3,2,4,61.8,57.0,5.67,5.75,3.53,1,7647,1,0,1
1.51,3,2,3,62.0,59.0,7.37,7.18,4.51,1,7648,1,0,1
1.03,2,0,2,61.2,54.0,6.53,6.61,4.02,1,7649,1,0,1
0.32,6,1,4,61.7,56.0,4.42,4.4,2.72,0,7650,0,0,0
0.51,2,0,4,62.4,57.0,5.13,5.09,3.19,0,7651,0,0,0
1.1,2,5,1,57.7,60.0,6.82,6.77,3.92,1,7652,1,0,1
1.5,5,5,4,60.3,57.0,7.43,7.47,4.49,1,7653,1,0,1
0.33,3,4,3,61.7,59.0,4.42,4.39,2.72,0,7654,0,0,0
0.4,3,3,4,61.1,56.0,4.74,4.78,2.91,1,7655,0,1,1
2.01,1,1,3,62.0,61.0,8.1,8.04,5.0,1,7656,1,0,1
0.37,2,4,4,59.7,56.0,4.67,4.71,2.8,0,7657,0,0,0
0.41,5,3,3,61.6,58.0,4.8,4.74,2.94,1,7658,0,1,1
1.89,4,6,4,62.0,56.0,7.93,7.98,4.93,1,7659,1,0,1
0.9,2,3,2,61.6,59.0,6.13,6.19,3.8,1,7660,1,0,1
0.4,5,2,3,59.4,59.0,4.85,4.78,2.86,0,7661,0,0,0
0.38,3,5,3,61.7,59.0,4.6,4.64,2.85,1,7662,0,1,1
0.9,2,1,4,61.7,57.0,6.18,6.24,3.83,0,7663,1,1,0
2.1,1,5,2,60.6,60.0,8.29,8.33,5.04,1,7664,1,0,1
1.53,2,5,3,62.9,59.0,7.36,7.32,4.62,0,7665,1,1,0
1.19,0,1,3,60.2,61.0,6.91,6.87,4.15,1,7666,1,0,1
0.36,2,0,1,63.1,55.0,4.54,4.59,2.88,0,7667,0,0,0
0.8,2,4,2,63.0,57.0,5.89,5.95,3.73,1,7668,1,0,1
0.7,6,4,4,60.3,56.0,5.77,5.82,3.49,0,7669,1,1,0
0.31,7,4,4,61.4,57.0,4.36,4.39,2.68,0,7670,0,0,0
0.31,4,3,4,61.9,55.0,4.36,4.37,2.7,0,7671,0,0,0
0.62,3,3,3,61.1,59.0,5.56,5.5,3.38,0,7672,0,0,0
1.27,2,4,3,60.2,58.0,7.04,6.99,4.22,0,7673,1,1,0
0.51,1,2,3,62.9,59.0,5.11,5.07,3.2,0,7674,0,0,0
1.03,4,5,3,60.1,59.0,6.53,6.46,3.9,1,7675,1,0,1
1.04,3,3,4,62.0,57.0,6.5,6.49,4.03,1,7676,1,0,1
0.7,3,1,3,60.8,58.0,5.7,5.74,3.48,0,7677,1,1,0
0.9,1,3,1,64.1,63.0,6.02,5.99,3.85,1,7678,1,0,1
1.21,3,2,4,62.6,55.0,6.81,6.74,4.24,1,7679,1,0,1
0.71,3,3,1,58.9,61.0,5.81,5.84,3.43,1,7680,1,0,1
0.41,2,3,1,63.4,57.0,4.7,4.73,2.99,0,7681,0,0,0
0.3,6,3,2,63.5,57.0,4.27,4.24,2.7,1,7682,0,1,1
0.36,4,0,4,62.8,55.0,4.55,4.52,2.85,0,7683,0,0,0
0.32,2,5,3,59.9,61.0,4.47,4.44,2.67,0,7684,0,0,0
0.37,2,2,2,62.5,58.0,4.52,4.57,2.84,0,7685,0,0,0
0.39,7,2,2,59.9,59.0,4.78,4.84,2.88,0,7686,0,0,0
0.41,4,2,2,60.8,58.0,4.76,4.82,2.91,1,7687,0,1,1
0.5,4,2,4,62.0,55.1,5.05,5.11,3.16,0,7688,0,0,0
0.84,2,0,4,61.5,54.0,6.07,6.13,3.75,1,7689,1,0,1
0.34,7,3,4,61.3,55.0,4.53,4.57,2.79,0,7690,0,0,0
0.3,3,2,3,62.2,58.0,4.28,4.31,2.67,1,7691,0,1,1
0.32,6,3,4,61.1,53.0,4.44,4.4,2.7,0,7692,0,0,0
0.7,2,2,4,61.5,56.0,5.74,5.7,3.52,0,7693,0,0,0
0.8,1,3,0,67.1,56.0,5.76,5.73,3.85,0,7694,0,0,0
0.37,5,0,4,61.6,56.0,4.61,4.65,2.85,0,7695,0,0,0
0.78,3,2,3,62.6,58.0,5.91,5.82,3.67,1,7696,1,0,1
0.31,4,5,1,63.7,55.0,4.33,4.3,2.75,0,7697,0,0,0
0.54,2,0,2,60.3,61.0,5.26,5.29,3.18,0,7698,0,0,0
0.3,4,4,3,61.3,58.0,4.29,4.32,2.64,0,7699,0,0,0
0.35,1,1,3,61.0,58.0,4.56,4.52,2.77,0,7700,0,0,0
0.34,5,4,2,63.0,55.0,4.44,4.48,2.81,0,7701,0,0,0
0.54,3,0,4,61.2,56.0,5.29,5.23,3.22,1,7702,0,1,1
0.46,4,1,2,62.9,52.0,4.9,4.95,3.1,0,7703,0,0,0
0.35,3,2,4,62.3,55.0,4.56,4.53,2.83,0,7704,0,0,0
1.19,2,4,4,62.0,56.4,6.77,6.81,4.2,1,7705,1,0,1
0.74,2,1,4,61.7,56.0,5.84,5.8,3.59,1,7706,1,0,1
0.75,3,0,4,61.7,55.0,5.82,5.85,3.6,1,7707,1,0,1
0.64,1,5,4,61.2,55.0,5.54,5.6,3.41,0,7708,0,0,0
0.31,5,4,4,62.2,55.0,4.36,4.35,2.71,0,7709,0,0,0
1.5,3,5,4,62.6,57.0,7.26,7.31,4.56,1,7710,1,0,1
1.21,3,4,2,60.1,57.0,6.88,6.97,4.16,1,7711,1,0,1
1.52,1,5,4,61.3,60.0,7.33,7.39,4.51,1,7712,1,0,1
0.72,5,5,4,61.3,56.0,5.77,5.8,3.55,0,7713,1,1,0
1.1,3,2,2,63.5,55.0,6.58,6.52,4.16,0,7714,1,1,0
2.07,2,4,4,60.6,56.0,8.38,8.3,5.05,1,7715,1,0,1
0.56,4,1,4,62.3,57.0,5.3,5.26,3.29,1,7716,0,1,1
0.31,2,1,1,63.6,57.0,4.28,4.3,2.73,0,7717,0,0,0
0.71,2,5,2,61.9,58.0,5.66,5.69,3.51,1,7718,0,1,1
1.52,4,0,4,61.2,57.0,7.4,7.46,4.55,1,7719,1,0,1
1.29,1,1,4,62.8,57.0,6.94,6.88,4.34,1,7720,1,0,1
0.33,2,3,2,61.2,56.0,4.44,4.46,2.72,0,7721,0,0,0
1.0,2,2,1,63.3,61.0,6.29,6.31,3.99,1,7722,1,0,1
0.56,6,5,3,60.6,59.0,5.33,5.29,3.22,0,7723,0,0,0
0.37,5,5,4,61.9,54.0,4.62,4.66,2.87,0,7724,0,0,0
0.51,4,2,4,61.9,56.0,5.11,5.17,3.18,0,7725,0,0,0
0.95,1,3,3,59.7,61.0,6.35,6.27,3.77,1,7726,1,0,1
0.5,5,3,1,63.8,56.0,5.06,5.03,3.22,0,7727,0,0,0
0.42,6,4,4,62.8,57.0,4.79,4.79,3.01,0,7728,0,0,0
1.31,3,4,2,60.4,58.0,7.04,7.09,4.27,0,7729,1,1,0
1.5,3,1,2,63.2,57.0,7.29,7.26,4.6,0,7730,1,1,0
0.3,2,0,3,62.4,60.0,4.23,4.26,2.65,1,7731,0,1,1
0.52,5,3,3,61.2,59.0,5.14,5.16,3.15,0,7732,0,0,0
0.34,1,3,2,62.8,58.0,4.43,4.46,2.79,0,7733,0,0,0
0.31,6,2,4,61.1,55.0,4.38,4.39,2.68,0,7734,0,0,0
0.48,4,2,1,59.0,60.9,5.09,5.15,3.02,0,7735,0,0,0
0.52,3,3,4,62.0,55.0,5.16,5.19,3.21,1,7736,0,1,1
0.3,3,0,4,61.8,55.0,4.32,4.35,2.68,0,7737,0,0,0
0.41,5,4,2,61.3,54.0,4.75,4.87,2.95,0,7738,0,0,0
1.52,4,5,4,62.4,57.0,7.32,7.36,4.58,1,7739,1,0,1
0.36,7,4,2,60.8,57.0,4.58,4.6,2.79,0,7740,0,0,0
1.21,3,6,2,63.0,57.0,6.73,6.77,4.25,1,7741,1,0,1
0.9,4,6,0,64.6,58.0,6.12,6.06,3.93,1,7742,1,0,1
0.76,4,1,2,62.1,58.0,5.84,5.89,3.64,1,7743,1,0,1
0.35,5,4,2,61.0,57.0,4.54,4.57,2.77,0,7744,0,0,0
1.11,2,2,3,60.1,61.0,6.74,6.64,4.06,1,7745,1,0,1
0.33,3,3,2,62.8,54.0,4.4,4.42,2.77,0,7746,0,0,0
2.02,2,2,2,62.8,59.0,7.9,7.98,4.99,1,7747,1,0,1
0.57,1,1,4,62.1,55.0,5.34,5.36,3.32,0,7748,0,0,0
0.51,5,3,4,61.1,56.0,5.19,5.15,3.16,0,7749,0,0,0
0.3,2,0,2,61.0,60.0,4.3,4.35,2.64,1,7750,0,1,1
0.32,1,1,4,62.0,55.0,4.36,4.41,2.72,0,7751,0,0,0
1.52,2,0,3,59.5,61.0,7.5,7.43,4.44,1,7752,1,0,1
0.33,6,3,4,61.6,55.0,4.46,4.47,2.75,0,7753,0,0,0
0.35,5,3,4,61.9,57.0,4.49,4.52,2.79,1,7754,0,1,1
0.3,3,0,2,62.9,58.0,4.23,4.26,2.67,0,7755,0,0,0
0.9,2,3,1,63.8,59.0,6.05,6.08,3.87,1,7756,1,0,1
0.71,3,0,4,61.5,55.0,5.75,5.79,3.55,1,7757,1,0,1
1.0,1,1,3,61.1,58.0,6.48,6.44,3.95,1,7758,1,0,1
0.43,2,1,2,62.4,56.0,4.79,4.83,3.0,0,7759,0,0,0
0.53,5,3,4,61.4,57.0,5.17,5.2,3.18,0,7760,0,0,0
1.71,3,3,4,61.8,57.0,7.7,7.6,4.73,1,7761,1,0,1
1.24,3,4,4,60.8,56.0,6.92,6.96,4.22,0,7762,1,1,0
0.3,6,5,2,62.8,59.0,4.24,4.29,2.68,0,7763,0,0,0
0.26,5,1,4,61.6,57.0,4.13,4.18,2.56,0,7764,0,0,0
0.72,2,2,1,63.9,62.0,5.7,5.63,3.62,0,7765,0,0,0
1.42,3,6,4,61.7,56.0,7.22,7.27,4.47,0,7766,1,1,0
0.29,5,0,4,62.8,56.0,4.23,4.3,2.68,1,7767,0,1,1
0.32,4,4,3,61.6,59.0,4.37,4.39,2.7,0,7768,0,0,0
0.9,3,4,4,61.9,58.0,6.2,6.24,3.85,1,7769,1,0,1
0.31,4,3,4,61.3,55.0,4.39,4.42,2.7,0,7770,0,0,0
0.73,6,5,4,61.9,55.0,5.78,5.82,3.59,1,7771,1,0,1
0.57,3,1,3,63.0,59.0,5.29,5.25,3.32,0,7772,0,0,0
1.21,3,6,4,62.5,57.0,6.79,6.74,4.23,1,7773,1,0,1
0.95,1,2,3,62.4,59.0,6.26,6.21,3.89,0,7774,1,1,0
0.55,4,0,2,59.5,56.0,5.35,5.38,3.19,1,7775,0,1,1
1.07,1,0,2,62.6,61.0,6.42,6.49,4.04,1,7776,1,0,1
1.12,4,3,4,61.5,56.0,6.7,6.73,4.13,1,7777,1,0,1
1.01,5,2,1,62.7,61.0,6.3,6.34,3.96,1,7778,1,0,1
0.31,3,1,3,60.0,59.0,4.35,4.39,2.62,1,7779,0,1,1
1.01,4,3,3,59.8,59.0,6.5,6.55,3.9,1,7780,1,0,1
0.56,4,1,4,61.0,57.0,5.32,5.34,3.25,0,7781,0,0,0
0.64,7,4,4,60.5,57.0,5.58,5.62,3.39,1,7782,1,0,1
0.3,3,1,4,62.4,56.0,4.33,4.26,2.68,1,7783,0,1,1
1.21,2,2,4,62.3,55.7,6.8,6.85,4.25,0,7784,1,1,0
1.01,2,0,2,63.6,59.0,6.33,6.37,4.04,1,7785,1,0,1
0.3,6,1,2,62.6,56.0,4.26,4.27,2.67,1,7786,0,1,1
0.78,2,0,1,60.1,61.0,5.92,5.89,3.55,0,7787,1,1,0
0.24,4,2,2,59.3,57.0,4.07,4.12,2.43,0,7788,0,0,0
0.31,1,0,3,62.7,59.0,4.35,4.3,2.71,1,7789,0,1,1
0.32,3,3,3,61.9,58.0,4.36,4.43,2.72,0,7790,0,0,0
0.73,2,2,3,58.7,59.0,5.97,5.92,3.49,1,7791,1,0,1
0.36,3,5,4,61.8,55.0,4.58,4.61,2.84,0,7792,0,0,0
0.76,2,4,4,61.7,56.0,5.87,5.84,3.61,0,7793,0,0,0
1.23,1,2,3,59.9,58.0,7.02,6.96,4.19,0,7794,1,1,0
0.34,4,5,3,61.0,60.0,4.48,4.51,2.74,0,7795,0,0,0
0.4,2,1,4,62.7,57.0,4.69,4.72,2.95,0,7796,0,0,0
0.53,3,4,4,62.5,54.0,5.17,5.2,3.24,0,7797,0,0,0
0.7,4,2,1,62.8,61.0,5.57,5.61,3.51,1,7798,1,0,1
1.52,2,3,4,63.0,55.0,7.31,7.38,4.63,1,7799,1,0,1
0.53,2,5,1,61.3,62.0,5.14,5.17,3.16,0,7800,0,0,0
0.51,4,0,4,62.5,57.0,5.13,5.08,3.19,0,7801,0,0,0
0.32,3,2,2,61.4,58.0,4.37,4.42,2.7,0,7802,0,0,0
0.7,4,1,4,62.1,56.0,5.7,5.66,3.53,1,7803,1,0,1
0.31,5,4,3,61.9,58.0,4.33,4.3,2.67,0,7804,0,0,0
0.74,2,1,3,61.4,57.0,5.83,5.79,3.57,0,7805,0,0,0
0.31,3,0,4,62.2,56.0,4.32,4.36,2.7,0,7806,0,0,0
1.04,3,2,4,61.1,57.0,6.52,6.54,3.99,1,7807,1,0,1
0.3,6,1,2,61.8,56.0,4.29,4.32,2.66,0,7808,0,0,0
1.51,1,2,1,64.2,61.0,7.24,7.19,4.63,1,7809,1,0,1
0.35,7,5,4,62.5,55.0,4.54,4.52,2.83,0,7810,0,0,0
0.7,2,0,2,62.9,63.0,5.64,5.59,3.53,1,7811,1,0,1
1.01,3,3,4,61.7,57.0,6.48,6.45,3.99,0,7812,1,1,0
1.12,1,3,3,62.8,58.0,6.62,6.57,4.14,1,7813,1,0,1
2.01,1,1,1,60.0,64.0,8.09,8.17,4.88,1,7814,1,0,1
1.12,2,5,2,60.6,60.0,6.73,6.77,4.09,1,7815,1,0,1
1.51,3,1,3,59.8,58.0,7.55,7.52,4.47,1,7816,1,0,1
2.18,2,5,3,63.0,58.0,8.23,8.17,5.22,1,7817,1,0,1
0.38,3,5,3,60.2,58.0,4.75,4.69,2.84,0,7818,0,0,0
1.01,4,1,2,57.7,62.0,6.57,6.63,3.81,1,7819,1,0,1
1.62,2,4,3,62.2,58.0,7.5,7.46,4.65,1,7820,1,0,1
0.84,2,0,2,59.9,54.0,6.2,6.23,3.72,1,7821,1,0,1
0.3,4,3,1,63.1,59.0,4.25,4.27,2.69,0,7822,0,0,0
0.72,3,3,0,64.6,55.0,5.66,5.71,3.67,0,7823,0,0,0
2.03,3,5,4,62.7,57.0,8.05,8.02,5.04,1,7824,1,0,1
0.82,3,2,4,61.3,56.0,6.02,6.05,3.7,1,7825,1,0,1
0.9,4,3,2,61.3,61.0,6.15,6.25,3.8,1,7826,1,0,1
0.94,1,2,2,62.4,58.0,6.17,6.23,3.87,0,7827,1,1,0
0.9,3,5,1,63.7,61.0,6.1,6.06,3.87,1,7828,1,0,1
1.01,2,5,1,63.6,55.0,6.39,6.31,4.04,0,7829,1,1,0
0.34,4,1,4,61.2,57.0,4.45,4.51,2.74,0,7830,0,0,0
0.32,5,1,4,62.4,56.0,4.39,4.43,2.75,0,7831,0,0,0
1.54,1,0,3,59.9,62.0,7.51,7.44,4.48,1,7832,1,0,1
2.02,1,2,3,61.7,58.0,8.15,8.11,5.02,1,7833,1,0,1
1.6,3,3,2,61.0,57.0,7.55,7.59,4.62,1,7834,1,0,1
1.3,2,2,3,61.4,59.0,7.01,6.97,4.29,0,7835,1,1,0
0.51,5,1,1,62.0,60.5,5.05,5.08,3.15,0,7836,0,0,0
1.51,4,5,3,63.0,59.0,7.3,7.28,4.59,1,7837,1,0,1
2.0,3,4,1,63.8,59.0,7.88,8.01,5.07,1,7838,1,0,1
1.0,2,0,3,62.0,58.0,6.41,6.29,3.94,1,7839,1,0,1
0.35,3,4,4,61.7,56.0,4.55,4.59,2.82,0,7840,0,0,0
0.4,4,5,1,63.8,55.0,4.65,4.69,2.98,0,7841,0,0,0
0.51,2,1,3,60.8,57.0,5.24,5.19,3.17,1,7842,0,1,1
1.05,4,3,4,62.2,57.0,6.49,6.51,4.04,1,7843,1,0,1
0.95,1,4,4,59.3,59.0,6.42,6.46,3.82,0,7844,1,1,0
0.3,3,1,1,63.3,55.0,4.26,4.3,2.71,0,7845,0,0,0
0.43,6,3,4,61.8,55.0,4.87,4.9,3.02,0,7846,0,0,0
2.01,3,5,1,59.9,65.0,8.19,8.14,4.89,1,7847,1,0,1
0.51,3,2,0,61.0,66.0,5.12,5.04,3.1,0,7848,0,0,0
0.53,3,0,4,61.6,56.0,5.2,5.22,3.21,0,7849,0,0,0
1.21,4,3,4,62.6,56.0,6.77,6.81,4.25,0,7850,1,1,0
1.01,4,1,3,62.9,60.0,6.43,6.33,4.01,0,7851,1,1,0
0.9,2,3,2,63.3,56.0,6.08,6.11,3.86,1,7852,1,0,1
0.42,2,2,3,60.8,58.0,4.83,4.87,2.95,1,7853,0,1,1
0.32,7,3,3,62.0,60.0,4.41,4.37,2.72,0,7854,0,0,0
0.34,5,3,3,61.6,58.0,4.49,4.44,2.75,0,7855,0,0,0
0.75,1,2,3,59.8,60.0,5.96,5.92,3.55,0,7856,0,0,0
0.38,6,1,4,62.4,56.0,4.64,4.67,2.9,0,7857,0,0,0
0.57,3,3,4,60.7,55.0,5.41,5.39,3.28,0,7858,0,0,0
0.31,6,3,3,62.1,59.0,4.35,4.32,2.69,0,7859,0,0,0
0.35,3,1,3,61.6,58.0,4.57,4.52,2.8,0,7860,0,0,0
2.04,1,4,2,62.7,56.0,8.06,8.12,5.07,1,7861,1,0,1
1.01,1,5,2,59.2,59.0,6.52,6.62,3.89,1,7862,1,0,1
0.7,1,2,1,64.1,59.0,5.58,5.53,3.56,1,7863,1,0,1
0.5,3,1,1,64.1,58.0,5.01,5.03,3.22,0,7864,0,0,0
1.75,0,4,4,61.6,56.0,7.73,7.75,4.77,1,7865,1,0,1
0.43,2,2,4,61.3,56.0,4.86,4.9,2.99,0,7866,0,0,0
1.23,1,3,2,63.4,58.0,6.8,6.77,4.3,1,7867,1,0,1
0.3,3,3,4,61.6,58.0,4.27,4.3,2.64,0,7868,0,0,0
1.0,1,2,3,61.5,58.0,6.38,6.41,3.93,0,7869,1,1,0
0.31,5,1,3,61.9,58.0,4.38,4.35,2.7,0,7870,0,0,0
0.71,3,0,2,60.3,62.0,5.69,5.76,3.45,1,7871,1,0,1
1.01,2,4,1,63.7,60.0,6.35,6.3,4.03,0,7872,1,1,0
0.5,2,3,2,60.6,56.0,5.13,5.16,3.12,0,7873,0,0,0
0.36,2,0,4,62.5,56.0,4.57,4.55,2.85,0,7874,0,0,0
1.04,3,2,4,60.1,59.0,6.59,6.63,3.97,1,7875,1,0,1
0.9,3,3,3,62.8,58.0,6.14,6.09,3.84,1,7876,1,0,1
0.66,4,3,1,61.6,61.0,5.56,5.63,3.43,1,7877,0,1,1
0.41,2,1,2,62.9,56.0,4.72,4.76,2.98,1,7878,0,1,1
1.05,4,2,4,62.1,56.0,6.54,6.59,4.08,1,7879,1,0,1
0.91,2,6,0,66.3,56.0,5.92,5.99,3.95,1,7880,0,1,1
0.62,3,3,1,61.0,62.0,5.41,5.5,3.33,0,7881,0,0,0
0.3,4,6,3,61.9,56.0,4.32,4.28,2.66,0,7882,0,0,0
0.9,1,1,3,59.2,60.0,6.31,6.23,3.71,0,7883,1,1,0
1.53,6,3,3,60.6,58.0,7.49,7.45,4.53,1,7884,1,0,1
0.3,2,2,4,62.2,54.2,4.31,4.34,2.69,0,7885,0,0,0
0.72,5,3,3,61.6,58.0,5.78,5.81,3.57,0,7886,1,1,0
0.41,3,0,2,62.1,56.0,4.76,4.77,2.96,0,7887,0,0,0
1.31,2,5,3,62.0,58.0,7.01,6.98,4.34,1,7888,1,0,1
2.01,2,3,2,59.1,57.0,8.16,8.23,4.84,0,7889,1,1,0
0.72,2,0,2,61.5,58.0,5.74,5.78,3.54,1,7890,1,0,1
0.75,1,3,1,63.6,58.0,5.75,5.7,3.64,0,7891,0,0,0
0.43,3,3,2,59.1,60.0,4.88,4.93,2.9,0,7892,0,0,0
0.49,5,1,0,65.5,58.0,4.91,4.86,3.2,0,7893,0,0,0
1.04,7,0,4,61.8,57.0,6.49,6.52,4.02,1,7894,1,0,1
1.87,1,5,3,60.3,61.0,7.95,7.91,4.78,1,7895,1,0,1
0.76,5,3,2,62.3,57.0,5.79,5.84,3.62,0,7896,1,1,0
1.0,2,3,1,62.2,63.0,6.36,6.41,3.97,1,7897,1,0,1
0.79,3,4,3,61.1,59.0,5.96,5.93,3.63,0,7898,0,0,0
0.41,5,3,4,61.9,55.0,4.77,4.79,2.96,0,7899,0,0,0
0.32,7,4,4,61.2,57.0,4.41,4.44,2.71,1,7900,0,1,1
0.4,3,2,3,62.6,58.0,4.72,4.68,2.94,0,7901,0,0,0
0.31,7,5,4,61.3,57.0,4.4,4.34,2.68,0,7902,0,0,0
0.35,5,5,4,62.4,54.0,4.51,4.53,2.82,0,7903,0,0,0
0.5,2,0,1,62.9,59.0,4.94,5.01,3.13,0,7904,0,0,0
0.32,5,1,4,61.4,54.0,4.44,4.45,2.73,0,7905,0,0,0
0.3,4,3,4,61.1,56.0,4.35,4.36,2.66,0,7906,0,0,0
1.12,4,2,3,61.2,58.0,6.72,6.68,4.1,1,7907,1,0,1
0.3,3,0,3,61.1,59.0,4.31,4.26,2.62,0,7908,0,0,0
0.31,2,0,2,60.4,60.0,4.4,4.44,2.67,0,7909,0,0,0
0.52,5,1,4,62.0,54.0,5.16,5.19,3.21,0,7910,0,0,0
0.43,3,2,2,61.2,59.0,4.84,4.87,2.97,0,7911,0,0,0
1.52,4,3,2,59.3,59.0,7.48,7.55,4.46,0,7912,1,1,0
1.23,7,4,4,61.3,57.0,6.87,6.92,4.23,1,7913,1,0,1
0.46,5,5,4,61.4,57.0,4.96,5.0,3.06,0,7914,0,0,0
0.26,3,1,2,59.2,58.0,4.18,4.2,2.48,0,7915,0,0,0
0.3,3,2,4,62.7,57.0,4.27,4.31,2.69,0,7916,0,0,0
0.52,2,1,4,63.0,54.0,5.15,5.11,3.23,0,7917,0,0,0
0.52,3,1,4,62.0,55.0,5.19,5.14,3.2,0,7918,0,0,0
0.9,2,3,2,61.3,60.0,6.14,6.17,3.77,0,7919,1,1,0
0.32,4,3,4,62.3,55.0,4.37,4.4,2.73,0,7920,0,0,0
1.52,3,3,4,61.4,56.0,7.39,7.47,4.56,1,7921,1,0,1
0.51,3,0,4,61.9,57.0,5.09,5.15,3.17,0,7922,0,0,0
1.01,3,3,2,62.5,57.0,6.37,6.4,3.99,1,7923,1,0,1
0.7,2,2,2,58.4,63.0,5.77,5.84,3.39,1,7924,0,1,1
0.9,2,2,4,60.7,57.0,6.25,6.21,3.78,1,7925,1,0,1
1.03,3,6,4,61.6,57.0,6.52,6.47,4.0,1,7926,1,0,1
